date,symbol,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
2017-03-01,RELIANCE,617.25,622.200012,615.0,620.049988,11148306.0,603.489441,0,0,0,11148306.0,0,0
2017-03-02,RELIANCE,618.375,627.349976,613.525024,618.950012,8258066.0,604.589355,0,0,0,8258066.0,0,0
2017-03-03,RELIANCE,629.275024,643.900024,620.775024,620.775024,38541702.0,615.246399,0,0,0,38541702.0,0,0
2017-03-06,RELIANCE,652.674988,656.0,632.625,634.5,30504308.0,638.124695,0,0,0,30504308.0,0,0
2017-03-07,RELIANCE,652.474976,663.5,648.075012,659.424988,19233700.0,637.929199,0,0,0,19233700.0,0,0
2017-03-08,RELIANCE,645.599976,653.849976,643.049988,653.849976,19812206.0,631.207458,0,0,0,19812206.0,0,0
2017-03-09,RELIANCE,643.375,649.0,640.75,645.0,14215340.0,629.032043,0,0,0,14215340.0,0,0
2017-03-10,RELIANCE,640.825012,648.0,630.599976,645.125,11331136.0,626.53894,0,0,0,11331136.0,0,0
2017-03-14,RELIANCE,644.75,659.5,642.625,659.375,12693240.0,630.376465,0,0,0,12693240.0,0,0
2017-03-15,RELIANCE,652.474976,658.150024,645.200012,645.525024,11021316.0,637.929199,0,0,0,11021316.0,0,0
2017-03-16,RELIANCE,648.825012,655.200012,646.799988,655.0,7279928.0,634.360596,0,0,0,7279928.0,0,0
2017-03-17,RELIANCE,650.349976,659.974976,649.025024,654.0,10390152.0,635.851624,0,0,0,10390152.0,0,0
2017-03-20,RELIANCE,640.400024,653.125,639.174988,653.0,5883428.0,626.123352,0,0,0,5883428.0,0,0
2017-03-21,RELIANCE,631.900024,641.950012,629.650024,641.099976,10330214.0,617.812927,0,0,0,10330214.0,0,0
2017-03-22,RELIANCE,629.849976,632.950012,623.275024,626.0,9276676.0,615.808533,0,0,0,9276676.0,0,0
2017-03-23,RELIANCE,636.650024,638.775024,629.0,631.575012,5398180.0,622.45697,0,0,0,5398180.0,0,0
2017-03-24,RELIANCE,643.375,646.0,634.224976,637.049988,7443822.0,629.032043,0,0,0,7443822.0,0,0
2017-03-27,RELIANCE,625.549988,639.375,623.599976,635.549988,14836244.0,611.604431,0,0,0,14836244.0,0,0
2017-03-28,RELIANCE,622.875,632.0,621.049988,629.0,9923868.0,608.989136,0,0,0,9923868.0,0,0
2017-03-29,RELIANCE,628.325012,630.0,616.674988,625.849976,8651574.0,614.317627,0,0,0,8651574.0,0,0
2017-03-30,RELIANCE,635.325012,637.375,626.5,627.5,12737718.0,621.16156,0,0,0,12737718.0,0,0
2017-03-31,RELIANCE,660.450012,668.825012,633.0,633.0,20751038.0,645.72644,0,0,0,20751038.0,0,0
2017-04-03,RELIANCE,687.325012,690.25,668.525024,671.0,20520654.0,672.002258,0,0,0,20520654.0,0,0
2017-04-05,RELIANCE,707.5,709.0,690.049988,697.599976,18434720.0,691.727478,0,0,0,18434720.0,0,0
2017-04-06,RELIANCE,719.25,724.450012,701.099976,704.5,23142150.0,703.215576,0,0,0,23142150.0,0,0
2017-04-07,RELIANCE,703.299988,717.0,701.275024,710.650024,14572302.0,687.621033,0,0,0,14572302.0,0,0
2017-04-10,RELIANCE,690.674988,712.450012,688.650024,705.0,14066282.0,675.277588,0,0,0,14066282.0,0,0
2017-04-11,RELIANCE,686.174988,700.224976,685.049988,693.924988,14743454.0,670.877869,0,0,0,14743454.0,0,0
2017-04-12,RELIANCE,677.0,693.224976,675.575012,691.400024,12548430.0,661.907471,0,0,0,12548430.0,0,0
2017-04-13,RELIANCE,682.400024,686.700012,673.674988,677.0,5812376.0,667.187012,0,0,0,5812376.0,0,0
2017-04-17,RELIANCE,695.924988,697.775024,682.5,682.5,5411708.0,680.410461,0,0,0,5411708.0,0,0
2017-04-18,RELIANCE,685.099976,705.0,683.5,699.974976,7322166.0,669.826904,0,0,0,7322166.0,0,0
2017-04-19,RELIANCE,684.400024,691.275024,678.775024,684.5,5290584.0,669.142517,0,0,0,5290584.0,0,0
2017-04-20,RELIANCE,684.775024,693.400024,682.049988,689.5,3837224.0,669.509155,0,0,0,3837224.0,0,0
2017-04-21,RELIANCE,701.25,710.5,689.275024,690.25,13820554.0,685.616882,0,0,0,13820554.0,0,0
2017-04-24,RELIANCE,708.700012,717.5,700.099976,704.525024,11663462.0,692.900757,0,0,0,11663462.0,0,0
2017-04-25,RELIANCE,716.400024,733.875,713.049988,730.0,16807408.0,700.429077,0,0,0,16807408.0,0,0
2017-04-26,RELIANCE,708.224976,720.025024,701.299988,717.5,7663550.0,692.43634,0,0,0,7663550.0,0,0
2017-04-27,RELIANCE,704.75,712.075012,701.099976,708.5,5747310.0,689.038818,0,0,0,5747310.0,0,0
2017-04-28,RELIANCE,697.599976,710.150024,695.5,704.875,5416808.0,682.048157,0,0,0,5416808.0,0,0
2017-05-02,RELIANCE,685.275024,701.0,683.150024,701.0,8499368.0,669.997986,0,0,0,8499368.0,0,0
2017-05-03,RELIANCE,685.049988,690.375,682.5,688.450012,4343098.0,669.778015,0,0,0,4343098.0,0,0
2017-05-04,RELIANCE,678.974976,689.799988,677.025024,687.5,6567622.0,663.83844,0,0,0,6567622.0,0,0
2017-05-05,RELIANCE,664.125,683.674988,662.5,680.799988,7131086.0,649.319458,0,0,0,7131086.0,0,0
2017-05-08,RELIANCE,660.700012,669.75,659.174988,665.0,7345170.0,645.970886,0,0,0,7345170.0,0,0
2017-05-09,RELIANCE,665.174988,666.825012,660.125,662.0,9649022.0,650.346069,0,0,0,9649022.0,0,0
2017-05-10,RELIANCE,679.549988,681.799988,665.325012,667.400024,10471864.0,664.400574,0,0,0,10471864.0,0,0
2017-05-11,RELIANCE,679.775024,684.875,675.825012,682.049988,6301512.0,664.620544,0,0,0,6301512.0,0,0
2017-05-12,RELIANCE,675.224976,682.0,672.025024,680.025024,3439458.0,660.171997,0,0,0,3439458.0,0,0
2017-05-15,RELIANCE,672.049988,678.200012,666.75,678.200012,3080426.0,657.06781,0,0,0,3080426.0,0,0
2017-05-16,RELIANCE,678.150024,688.450012,670.5,673.025024,5785894.0,663.03186,0,0,0,5785894.0,0,0
2017-05-17,RELIANCE,676.549988,682.974976,673.875,676.5,4500608.0,661.467468,0,0,0,4500608.0,0,0
2017-05-18,RELIANCE,663.674988,675.0,662.049988,670.125,4475832.0,648.879517,0,0,0,4475832.0,0,0
2017-05-19,RELIANCE,659.424988,667.849976,655.0,666.5,5857766.0,644.724243,0,0,0,5857766.0,0,0
2017-05-22,RELIANCE,662.075012,666.799988,657.599976,663.25,4023718.0,647.315186,0,0,0,4023718.0,0,0
2017-05-23,RELIANCE,652.775024,664.924988,651.0,662.849976,4216446.0,638.222473,0,0,0,4216446.0,0,0
2017-05-24,RELIANCE,648.849976,656.849976,647.549988,653.75,6549608.0,634.384949,0,0,0,6549608.0,0,0
2017-05-25,RELIANCE,651.224976,656.200012,648.224976,650.0,11850670.0,636.707031,0,0,0,11850670.0,0,0
2017-05-26,RELIANCE,668.650024,672.200012,650.0,651.974976,9797278.0,653.743652,0,0,0,9797278.0,0,0
2017-05-29,RELIANCE,678.450012,682.724976,667.799988,668.5,10982340.0,663.325073,0,0,0,10982340.0,0,0
2017-05-30,RELIANCE,679.674988,682.349976,674.25,677.950012,4415454.0,664.522766,0,0,0,4415454.0,0,0
2017-05-31,RELIANCE,670.349976,683.974976,667.900024,683.5,7508198.0,655.405762,0,0,0,7508198.0,0,0
2017-06-01,RELIANCE,664.125,670.0,661.5,666.349976,4358656.0,649.319458,0,0,0,4358656.0,0,0
2017-06-02,RELIANCE,662.375,669.349976,658.5,667.5,5255130.0,647.608521,0,0,0,5255130.0,0,0
2017-06-05,RELIANCE,664.674988,670.5,657.924988,663.125,4953412.0,649.857239,0,0,0,4953412.0,0,0
2017-06-06,RELIANCE,656.400024,666.974976,655.5,666.974976,4384712.0,641.766785,0,0,0,4384712.0,0,0
2017-06-07,RELIANCE,669.5,671.0,654.5,655.599976,5119908.0,654.574707,0,0,0,5119908.0,0,0
2017-06-08,RELIANCE,665.849976,672.400024,664.025024,670.0,3613042.0,651.005981,0,0,0,3613042.0,0,0
2017-06-09,RELIANCE,667.849976,676.474976,665.5,672.549988,6325604.0,652.961426,0,0,0,6325604.0,0,0
2017-06-12,RELIANCE,659.724976,664.875,658.5,663.275024,3855026.0,645.017517,0,0,0,3855026.0,0,0
2017-06-13,RELIANCE,657.174988,663.5,655.5,660.299988,2754582.0,642.524414,0,0,0,2754582.0,0,0
2017-06-14,RELIANCE,678.75,680.0,657.950012,657.950012,24202054.0,663.618469,0,0,0,24202054.0,0,0
2017-06-15,RELIANCE,691.974976,697.5,679.549988,680.0,12933608.0,676.548584,0,0,0,12933608.0,0,0
2017-06-16,RELIANCE,694.400024,697.900024,684.650024,694.549988,14954314.0,678.919556,0,0,0,14954314.0,0,0
2017-06-19,RELIANCE,704.625,707.900024,695.099976,695.099976,6965824.0,688.916565,0,0,0,6965824.0,0,0
2017-06-20,RELIANCE,706.174988,711.049988,703.724976,704.5,4636798.0,690.432007,0,0,0,4636798.0,0,0
2017-06-21,RELIANCE,711.0,714.0,702.125,703.900024,9139886.0,695.149475,0,0,0,9139886.0,0,0
2017-06-22,RELIANCE,716.325012,722.700012,713.849976,714.724976,10111884.0,700.355774,0,0,0,10111884.0,0,0
2017-06-23,RELIANCE,717.924988,721.0,715.299988,718.0,14237664.0,701.920105,0,0,0,14237664.0,0,0
2017-06-27,RELIANCE,718.575012,721.5,712.5,716.0,14899756.0,702.555603,0,0,0,14899756.0,0,0
2017-06-28,RELIANCE,699.25,719.974976,697.775024,719.974976,7117076.0,683.661499,0,0,0,7117076.0,0,0
2017-06-29,RELIANCE,696.349976,705.0,695.049988,700.0,5896644.0,680.825989,0,0,0,5896644.0,0,0
2017-06-30,RELIANCE,690.0,696.200012,687.525024,696.0,3572422.0,674.617676,0,0,0,3572422.0,0,0
2017-07-03,RELIANCE,690.525024,697.349976,685.5,694.099976,4203772.0,675.13092,0,0,0,4203772.0,0,0
2017-07-04,RELIANCE,710.974976,713.549988,694.5,695.0,8602400.0,695.125,0,0,0,8602400.0,0,0
2017-07-05,RELIANCE,721.325012,723.724976,712.0,714.724976,12439044.0,705.244385,0,0,0,12439044.0,0,0
2017-07-06,RELIANCE,721.275024,725.0,719.0,724.349976,6213034.0,705.195435,0,0,0,6213034.0,0,0
2017-07-07,RELIANCE,745.575012,748.875,720.0,721.5,16387270.0,728.953674,0,0,0,16387270.0,0,0
2017-07-10,RELIANCE,746.424988,750.450012,744.549988,747.549988,1602158.0,729.784729,0,0,0,1602158.0,0,0
2017-07-11,RELIANCE,747.174988,752.200012,743.5,750.5,9598458.0,730.518005,0,0,0,9598458.0,0,0
2017-07-12,RELIANCE,755.549988,762.5,748.75,749.700012,7819594.0,738.706299,0,0,0,7819594.0,0,0
2017-07-13,RELIANCE,761.049988,762.5,753.075012,754.375,10519518.0,749.488342,0,0,0,10519518.0,0,0
2017-07-14,RELIANCE,766.875,768.0,757.775024,760.0,9386022.0,755.224792,0,0,0,9386022.0,0,0
2017-07-17,RELIANCE,775.875,779.799988,768.5,768.5,8571618.0,764.088074,0,0,0,8571618.0,0,0
2017-07-18,RELIANCE,759.950012,775.900024,755.5,773.400024,8978824.0,748.405029,0,0,0,8978824.0,0,0
2017-07-19,RELIANCE,766.474976,769.0,756.299988,756.299988,5390082.0,754.830872,0,0,0,5390082.0,0,0
2017-07-20,RELIANCE,764.450012,775.0,761.849976,769.875,6229372.0,752.83667,0,0,0,6229372.0,0,0
2017-07-21,RELIANCE,792.5,795.849976,772.474976,775.0,44410224.0,780.460571,0,0,0,44410224.0,0,0
2017-07-24,RELIANCE,807.625,812.450012,792.5,800.0,19854458.0,795.355774,0,0,0,19854458.0,0,0
2017-07-25,RELIANCE,801.075012,812.474976,798.799988,812.349976,9172158.0,788.905334,0,0,0,9172158.0,0,0
2017-07-26,RELIANCE,811.375,814.950012,800.549988,802.099976,10036778.0,799.048828,0,0,0,10036778.0,0,0
2017-07-27,RELIANCE,797.400024,815.75,794.174988,814.0,8416142.0,785.286133,0,0,0,8416142.0,0,0
2017-07-28,RELIANCE,797.224976,802.974976,789.0,795.625,6552046.0,785.11377,0,0,0,6552046.0,0,0
2017-07-31,RELIANCE,807.599976,809.400024,798.0,800.974976,7574068.0,795.331116,0,0,0,7574068.0,0,0
2017-08-01,RELIANCE,801.799988,811.375,795.75,811.375,5628596.0,789.619202,0,0,0,5628596.0,0,0
2017-08-02,RELIANCE,814.599976,817.849976,804.049988,805.0,9502770.0,802.224854,0,0,0,9502770.0,0,0
2017-08-03,RELIANCE,825.049988,832.450012,808.525024,813.424988,9009552.0,812.516052,0,0,0,9009552.0,0,0
2017-08-04,RELIANCE,811.075012,831.5,807.549988,831.5,8494090.0,798.753357,0,0,0,8494090.0,0,0
2017-08-07,RELIANCE,808.174988,815.799988,806.275024,815.799988,4360036.0,795.897461,0,0,0,4360036.0,0,0
2017-08-08,RELIANCE,801.275024,810.525024,793.400024,809.0,5011136.0,789.102295,0,0,0,5011136.0,0,0
2017-08-09,RELIANCE,799.400024,810.0,792.5,800.75,4771286.0,787.255798,0,0,0,4771286.0,0,0
2017-08-10,RELIANCE,792.174988,803.325012,788.974976,796.525024,4657686.0,780.140503,0,0,0,4657686.0,0,0
2017-08-11,RELIANCE,773.125,790.0,766.5,775.474976,7770128.0,761.379883,0,0,0,7770128.0,0,0
2017-08-14,RELIANCE,786.525024,792.25,780.5,780.5,6144598.0,774.576416,0,0,0,6144598.0,0,0
2017-08-16,RELIANCE,783.049988,788.0,775.099976,786.0,6206788.0,771.154114,0,0,0,6206788.0,0,0
2017-08-17,RELIANCE,783.549988,798.825012,780.575012,784.5,7236358.0,771.646545,0,0,0,7236358.0,0,0
2017-08-18,RELIANCE,787.700012,788.900024,776.575012,782.0,3628022.0,775.733521,0,0,0,3628022.0,0,0
2017-08-21,RELIANCE,782.200012,792.075012,780.125,788.5,3462376.0,770.317078,0,0,0,3462376.0,0,0
2017-08-22,RELIANCE,780.025024,789.950012,778.025024,786.0,4358460.0,768.175049,0,0,0,4358460.0,0,0
2017-08-23,RELIANCE,791.025024,793.275024,776.575012,782.424988,3803648.0,779.007996,0,0,0,3803648.0,0,0
2017-08-24,RELIANCE,784.025024,796.549988,782.25,795.0,5785142.0,772.114319,0,0,0,5785142.0,0,0
2017-08-28,RELIANCE,783.275024,790.974976,780.599976,789.525024,5630656.0,771.375732,0,0,0,5630656.0,0,0
2017-08-29,RELIANCE,766.075012,783.75,765.0,780.924988,6932842.0,754.437012,0,0,0,6932842.0,0,0
2017-08-30,RELIANCE,782.049988,784.400024,770.625,773.775024,4724774.0,770.169312,0,0,0,4724774.0,0,0
2017-08-31,RELIANCE,797.25,798.724976,787.0,787.5,11476990.0,785.138428,0,0,0,11476990.0,0,0
2017-09-01,RELIANCE,805.049988,808.299988,799.5,799.924988,7054954.0,792.819885,0,0,0,7054954.0,0,0
2017-09-04,RELIANCE,806.674988,818.075012,797.924988,807.75,9856750.0,794.420227,0,0,0,9856750.0,0,0
2017-09-05,RELIANCE,816.299988,817.424988,810.525024,815.0,11528262.0,803.898987,0,0,0,11528262.0,0,0
2017-09-06,RELIANCE,822.700012,826.25,811.400024,813.200012,22285024.0,810.201721,0,0,0,22285024.0,0,0
2017-09-07,RELIANCE,818.099976,832.5,815.0,823.0,7408536.0,805.671631,0,0,0,7408536.0,0,0
2017-09-08,RELIANCE,816.900024,823.25,812.099976,820.0,6056729.0,804.489929,0,0,0,6056729.0,0,0
2017-09-11,RELIANCE,817.900024,826.849976,816.549988,821.299988,5801712.0,805.474731,0,0,0,5801712.0,0,0
2017-09-12,RELIANCE,823.75,825.0,817.0,822.75,2971669.0,811.23584,0,0,0,2971669.0,0,0
2017-09-13,RELIANCE,849.0,859.900024,822.0,824.0,13430225.0,836.102234,0,0,0,13430225.0,0,0
2017-09-14,RELIANCE,843.849976,861.5,842.0,855.799988,5425486.0,831.030457,0,0,0,5425486.0,0,0
2017-09-15,RELIANCE,841.799988,852.849976,834.75,842.0,13072853.0,829.011597,0,0,0,13072853.0,0,0
2017-09-18,RELIANCE,845.549988,851.049988,843.099976,850.0,2314174.0,832.70459,0,0,0,2314174.0,0,0
2017-09-19,RELIANCE,838.599976,848.75,837.0,848.700012,3528729.0,825.860168,0,0,0,3528729.0,0,0
2017-09-20,RELIANCE,847.150024,872.5,845.099976,856.099976,11402965.0,834.280334,0,0,0,11402965.0,0,0
2017-09-21,RELIANCE,841.349976,851.700012,836.25,847.0,5920552.0,828.568359,0,0,0,5920552.0,0,0
2017-09-22,RELIANCE,817.400024,839.900024,813.200012,839.900024,5620443.0,804.9823,0,0,0,5620443.0,0,0
2017-09-25,RELIANCE,821.549988,827.950012,805.200012,815.0,6505309.0,809.069275,0,0,0,6505309.0,0,0
2017-09-26,RELIANCE,820.099976,827.049988,812.200012,821.700012,4829571.0,807.641235,0,0,0,4829571.0,0,0
2017-09-27,RELIANCE,799.150024,825.700012,795.5,825.599976,8434196.0,787.009521,0,0,0,8434196.0,0,0
2017-09-28,RELIANCE,786.450012,802.900024,780.200012,799.650024,13508179.0,774.502441,0,0,0,13508179.0,0,0
2017-09-29,RELIANCE,780.900024,793.400024,779.099976,791.75,7619230.0,769.036804,0,0,0,7619230.0,0,0
2017-10-03,RELIANCE,798.349976,803.849976,785.349976,795.0,8387059.0,786.22168,0,0,0,8387059.0,0,0
2017-10-04,RELIANCE,818.849976,824.950012,795.599976,799.200012,8643924.0,806.410217,0,0,0,8643924.0,0,0
2017-10-05,RELIANCE,824.150024,828.450012,818.650024,825.0,4860479.0,811.629761,0,0,0,4860479.0,0,0
2017-10-06,RELIANCE,837.049988,839.349976,822.599976,824.0,5942106.0,824.33374,0,0,0,5942106.0,0,0
2017-10-09,RELIANCE,830.650024,839.799988,828.0,839.0,4046109.0,818.031006,0,0,0,4046109.0,0,0
2017-10-10,RELIANCE,843.200012,847.299988,831.0,831.0,6734986.0,830.390381,0,0,0,6734986.0,0,0
2017-10-11,RELIANCE,840.150024,858.400024,836.0,845.299988,7049800.0,827.386658,0,0,0,7049800.0,0,0
2017-10-12,RELIANCE,872.75,876.799988,842.099976,842.099976,8522926.0,859.491394,0,0,0,8522926.0,0,0
2017-10-13,RELIANCE,876.450012,890.700012,873.349976,879.299988,9833512.0,863.135193,0,0,0,9833512.0,0,0
2017-10-16,RELIANCE,876.799988,892.0,861.299988,879.0,14633539.0,863.479919,0,0,0,14633539.0,0,0
2017-10-17,RELIANCE,874.349976,884.0,867.200012,878.0,6354084.0,861.067078,0,0,0,6354084.0,0,0
2017-10-18,RELIANCE,914.5,917.900024,875.0,877.400024,16765178.0,900.607117,0,0,0,16765178.0,0,0
2017-10-19,RELIANCE,909.900024,921.900024,903.0,915.799988,3664082.0,896.077087,0,0,0,3664082.0,0,0
2017-10-23,RELIANCE,939.75,944.700012,909.099976,912.900024,12551649.0,925.473633,0,0,0,12551649.0,0,0
2017-10-24,RELIANCE,934.25,947.700012,928.200012,947.700012,6335308.0,920.05719,0,0,0,6335308.0,0,0
2017-10-25,RELIANCE,939.900024,945.900024,929.5,940.099976,4577050.0,925.621338,0,0,0,4577050.0,0,0
2017-10-26,RELIANCE,947.400024,957.799988,931.0,940.0,7698704.0,933.007446,0,0,0,7698704.0,0,0
2017-10-27,RELIANCE,929.849976,956.700012,925.700012,950.0,5256749.0,915.723877,0,0,0,5256749.0,0,0
2017-10-30,RELIANCE,942.5,945.549988,930.599976,934.0,3576533.0,928.181763,0,0,0,3576533.0,0,0
2017-10-31,RELIANCE,940.849976,945.75,932.200012,944.950012,4345360.0,926.556824,0,0,0,4345360.0,0,0
2017-11-01,RELIANCE,952.549988,957.799988,945.75,947.75,8033040.0,938.079102,0,0,0,8033040.0,0,0
2017-11-02,RELIANCE,946.599976,956.5,944.25,952.799988,4698609.0,932.219482,0,0,0,4698609.0,0,0
2017-11-03,RELIANCE,945.299988,955.950012,940.150024,955.950012,2193730.0,930.93927,0,0,0,2193730.0,0,0
2017-11-06,RELIANCE,932.5,942.5,929.0,942.5,4460799.0,918.33374,0,0,0,4460799.0,0,0
2017-11-07,RELIANCE,906.700012,935.0,903.049988,933.349976,9347943.0,892.925659,0,0,0,9347943.0,0,0
2017-11-08,RELIANCE,887.799988,906.0,884.099976,902.5,8115980.0,874.312805,0,0,0,8115980.0,0,0
2017-11-09,RELIANCE,900.5,909.900024,892.049988,894.75,6860798.0,886.819824,0,0,0,6860798.0,0,0
2017-11-10,RELIANCE,883.849976,900.950012,879.200012,900.950012,6365174.0,870.422791,0,0,0,6365174.0,0,0
2017-11-13,RELIANCE,875.25,891.900024,873.5,885.0,4155011.0,861.953491,0,0,0,4155011.0,0,0
2017-11-14,RELIANCE,886.700012,895.0,873.0,875.0,5706105.0,873.229492,0,0,0,5706105.0,0,0
2017-11-15,RELIANCE,883.700012,890.599976,877.950012,884.5,6981872.0,870.275085,0,0,0,6981872.0,0,0
2017-11-16,RELIANCE,903.849976,906.0,885.5,885.5,6931038.0,890.118958,0,0,0,6931038.0,0,0
2017-11-17,RELIANCE,911.900024,924.900024,908.5,918.950012,5586242.0,898.046692,0,0,0,5586242.0,0,0
2017-11-20,RELIANCE,920.849976,924.349976,905.0,906.200012,4220192.0,906.860657,0,0,0,4220192.0,0,0
2017-11-21,RELIANCE,932.549988,939.650024,925.5,926.799988,5980763.0,918.382935,0,0,0,5980763.0,0,0
2017-11-22,RELIANCE,930.75,938.650024,923.450012,937.450012,5055490.0,916.610291,0,0,0,5055490.0,0,0
2017-11-23,RELIANCE,947.0,949.900024,926.650024,931.0,7329126.0,932.613403,0,0,0,7329126.0,0,0
2017-11-24,RELIANCE,951.099976,959.5,947.400024,950.0,6394443.0,936.651123,0,0,0,6394443.0,0,0
2017-11-27,RELIANCE,951.349976,957.5,944.0,947.25,4680074.0,936.897339,0,0,0,4680074.0,0,0
2017-11-28,RELIANCE,943.349976,951.349976,938.099976,949.849976,4641893.0,929.01886,0,0,0,4641893.0,0,0
2017-11-29,RELIANCE,946.0,950.0,941.0,941.849976,3674864.0,931.628662,0,0,0,3674864.0,0,0
2017-11-30,RELIANCE,921.549988,941.450012,919.5,941.450012,9434893.0,907.550049,0,0,0,9434893.0,0,0
2017-12-01,RELIANCE,910.099976,931.25,907.700012,924.450012,5081389.0,896.273987,0,0,0,5081389.0,0,0
2017-12-04,RELIANCE,901.599976,913.799988,897.349976,913.5,4618847.0,887.903137,0,0,0,4618847.0,0,0
2017-12-05,RELIANCE,913.700012,920.75,895.450012,901.049988,8369174.0,899.819336,0,0,0,8369174.0,0,0
2017-12-06,RELIANCE,926.650024,930.299988,908.799988,910.0,11007689.0,912.572571,0,0,0,11007689.0,0,0
2017-12-07,RELIANCE,931.549988,936.0,923.0,930.049988,5529565.0,917.398132,0,0,0,5529565.0,0,0
2017-12-08,RELIANCE,921.0,936.950012,919.049988,933.849976,5588486.0,907.008484,0,0,0,5588486.0,0,0
2017-12-11,RELIANCE,916.150024,926.0,913.549988,922.450012,4933853.0,902.232117,0,0,0,4933853.0,0,0
2017-12-12,RELIANCE,915.599976,929.0,908.0,915.950012,7215014.0,901.69043,0,0,0,7215014.0,0,0
2017-12-13,RELIANCE,914.650024,924.950012,910.700012,916.900024,4182097.0,900.754883,0,0,0,4182097.0,0,0
2017-12-14,RELIANCE,921.5,924.900024,908.75,919.0,5021130.0,907.500793,0,0,0,5021130.0,0,0
2017-12-15,RELIANCE,919.75,932.950012,917.700012,931.0,11158706.0,905.777405,0,0,0,11158706.0,0,0
2017-12-18,RELIANCE,921.0,932.650024,862.650024,911.950012,8494801.0,907.008484,0,0,0,8494801.0,0,0
2017-12-19,RELIANCE,925.950012,927.0,920.0,923.599976,4064982.0,911.88324,0,0,0,4064982.0,0,0
2017-12-20,RELIANCE,918.150024,927.400024,917.0,925.900024,4774414.0,904.20166,0,0,0,4774414.0,0,0
2017-12-21,RELIANCE,912.950012,923.950012,910.0,918.450012,4147162.0,899.080688,0,0,0,4147162.0,0,0
2017-12-22,RELIANCE,920.400024,922.400024,909.299988,914.650024,4872675.0,906.417603,0,0,0,4872675.0,0,0
2017-12-26,RELIANCE,929.799988,938.900024,918.150024,924.849976,5301456.0,915.674683,0,0,0,5301456.0,0,0
2017-12-27,RELIANCE,923.75,937.5,919.0,933.0,4352384.0,909.716675,0,0,0,4352384.0,0,0
2017-12-28,RELIANCE,924.200012,934.400024,919.099976,925.25,7091515.0,910.159851,0,0,0,7091515.0,0,0
2017-12-29,RELIANCE,921.049988,932.299988,918.5,926.5,5069838.0,907.057678,0,0,0,5069838.0,0,0
2018-01-01,RELIANCE,909.75,922.700012,907.5,922.700012,4321686.0,895.92926,0,0,0,4321686.0,0,0
2018-01-02,RELIANCE,911.150024,919.549988,906.400024,913.0,4342815.0,897.308044,0,0,0,4342815.0,0,0
2018-01-03,RELIANCE,914.799988,926.0,913.049988,925.0,6175312.0,900.902649,0,0,0,6175312.0,0,0
2018-01-04,RELIANCE,920.299988,921.799988,915.700012,918.150024,4118581.0,906.319092,0,0,0,4118581.0,0,0
2018-01-05,RELIANCE,923.25,926.900024,920.25,921.799988,3401905.0,909.224243,0,0,0,3401905.0,0,0
2018-01-08,RELIANCE,928.549988,931.0,923.5,926.099976,4035417.0,914.443665,0,0,0,4035417.0,0,0
2018-01-09,RELIANCE,940.950012,943.900024,924.0,928.150024,6534997.0,926.655334,0,0,0,6534997.0,0,0
2018-01-10,RELIANCE,942.349976,947.400024,935.5,943.0,5361502.0,928.033997,0,0,0,5361502.0,0,0
2018-01-11,RELIANCE,937.75,942.650024,935.0,941.799988,3588377.0,923.503967,0,0,0,3588377.0,0,0
2018-01-12,RELIANCE,949.0,952.799988,938.25,943.0,6890028.0,934.583069,0,0,0,6890028.0,0,0
2018-01-15,RELIANCE,949.150024,958.5,945.200012,950.0,5084113.0,934.730774,0,0,0,5084113.0,0,0
2018-01-16,RELIANCE,922.950012,947.700012,920.0,947.700012,4948895.0,908.928772,0,0,0,4948895.0,0,0
2018-01-17,RELIANCE,924.5,929.0,907.0,926.0,6036432.0,910.455261,0,0,0,6036432.0,0,0
2018-01-18,RELIANCE,919.700012,929.599976,915.099976,929.0,4289053.0,905.728149,0,0,0,4289053.0,0,0
2018-01-19,RELIANCE,931.299988,934.400024,922.099976,923.0,4559564.0,917.151855,0,0,0,4559564.0,0,0
2018-01-22,RELIANCE,971.5,974.299988,940.0,948.0,20892838.0,956.741272,0,0,0,20892838.0,0,0
2018-01-23,RELIANCE,983.25,990.950012,975.0,975.0,10298500.0,968.312744,0,0,0,10298500.0,0,0
2018-01-24,RELIANCE,966.349976,981.75,962.650024,981.75,6532672.0,951.669434,0,0,0,6532672.0,0,0
2018-01-25,RELIANCE,965.900024,972.0,956.150024,967.900024,6249419.0,951.226318,0,0,0,6249419.0,0,0
2018-01-29,RELIANCE,964.5,977.299988,959.299988,966.200012,4524605.0,949.847595,0,0,0,4524605.0,0,0
2018-01-30,RELIANCE,950.400024,965.799988,949.0,965.799988,4198139.0,935.961853,0,0,0,4198139.0,0,0
2018-01-31,RELIANCE,961.299988,964.5,941.549988,950.0,5738209.0,946.696228,0,0,0,5738209.0,0,0
2018-02-01,RELIANCE,943.849976,972.599976,936.599976,963.25,7554587.0,929.51123,0,0,0,7554587.0,0,0
2018-02-02,RELIANCE,904.349976,943.950012,901.0,935.0,13242095.0,890.611328,0,0,0,13242095.0,0,0
2018-02-05,RELIANCE,902.150024,912.5,881.799988,894.0,8773525.0,888.444763,0,0,0,8773525.0,0,0
2018-02-06,RELIANCE,892.099976,898.0,871.0,877.0,11000567.0,878.547424,0,0,0,11000567.0,0,0
