date,open,high,low,close,adj close,volume,open_predicted,close_predicted
2020-10-16,2215.0,2232.5,2172.649902,2175.800049,2175.800049,9960828.0,0.21672262474834791,0.248764047943834
2020-10-19,2190.050049,2228.699951,2155.149902,2176.199951,2176.199951,14398973.0,0.965899511440511,0.028320658493790063
2020-10-20,2179.0,2193.0,2152.25,2155.899902,2155.899902,8529573.0,0.4502577115042834,0.8621976065818934
2020-10-21,2168.0,2192.0,2097.75,2124.600098,2124.600098,15728986.0,0.7882988992469694,0.10334958648136572
2020-10-22,2127.399902,2132.5,2091.0,2106.949951,2106.949951,14215215.0,0.7113019259915356,0.7340975672446703
2020-10-23,2106.0,2135.0,2096.399902,2113.050049,2113.050049,10809307.0,0.07355765030468608,0.12219908847308636
2020-10-26,2101.949951,2101.949951,2018.5,2029.099976,2029.099976,17225212.0,0.5655574767366014,0.07916276441292414
2020-10-27,2034.900024,2059.850098,2005.0,2034.5,2034.5,16835005.0,0.3289169643989428,0.6230130701440917
2020-10-28,2041.800049,2057.699951,2007.400024,2011.449951,2011.449951,13809929.0,0.12452394327708971,0.6893214310883065
2020-10-29,1997.0,2042.0,1991.0,2026.900024,2026.900024,14147418.0,0.5635349363406138,0.3378527930882331
2020-10-30,2033.5,2065.100098,2021.800049,2054.5,2054.5,15700946.0,0.7938843036516607,0.09076112545159432
2020-11-02,2027.0,2027.0,1859.150024,1877.449951,1877.449951,45857806.0,0.14722883967372047,0.23192529958863128
2020-11-03,1890.0,1909.0,1835.099976,1850.400024,1850.400024,40931170.0,0.11408877712149801,0.0991005426649132
2020-11-04,1837.0,1929.0,1837.0,1913.199951,1913.199951,37003111.0,0.8718730201712143,0.6935595599162809
2020-11-05,1954.949951,1960.949951,1932.0,1955.0,1955.0,17170274.0,0.1980187725857947,0.46218058785743965
2020-11-06,1990.0,2040.0,1978.150024,2029.150024,2029.150024,30770080.0,0.17431308798509415,0.7421702415239787
2020-11-09,2062.100098,2069.0,2036.0,2050.699951,2050.699951,16539467.0,0.7141122593298695,0.8138666076127555
2020-11-10,2077.0,2090.0,2041.199951,2084.550049,2084.550049,17045147.0,0.30131680883137113,0.209437730411139
2020-11-11,2089.0,2095.0,1978.099976,1997.199951,1997.199951,26178477.0,0.32686429989416244,0.9734182006970723
2020-11-12,1981.0,2008.449951,1965.0,1980.0,1980.0,18481466.0,0.7515895289339144,0.8691202212468477
2020-11-13,1982.0,2036.650024,1981.75,1996.400024,1996.400024,20946864.0,0.9740012551516286,0.9534228982351095
2020-11-17,2085.0,2085.0,1985.0,1993.25,1993.25,21479385.0,0.040091503057442246,0.2968133805144041
